Region;Comuna;Codigo comuna;Fecha;Clave;Casos Diarios;Casos Acumulados;Muertes;Casos Activos;Recuperados;Recuperados Diarios;Día;Fallecidos Diarios
Nuble;San Nicolas;16305;44043;1630544043;0;14;1;0;14;0;122;0
Nuble;San Nicolas;16305;44044;1630544044;0;14;1;0;14;0;123;0
Nuble;San Nicolas;16305;44045;1630544045;0;14;1;0;14;0;124;0
Nuble;San Nicolas;16305;44046;1630544046;0;14;1;0;14;0;125;0
Nuble;San Nicolas;16305;44047;1630544047;0;14;1;0;14;0;126;0
Nuble;San Nicolas;16305;44048;1630544048;0;14;1;0;14;0;127;0
Nuble;San Nicolas;16305;44049;1630544049;0;14;1;0;14;0;128;0
Nuble;San Nicolas;16305;44050;1630544050;0;14;1;0;14;0;129;0
Nuble;San Nicolas;16305;44051;1630544051;0;14;1;0;14;0;130;0
Nuble;San Nicolas;16305;44052;1630544052;0;14;1;0;14;0;131;0
Nuble;San Nicolas;16305;44053;1630544053;0;14;1;0;14;0;132;0
Nuble;San Nicolas;16305;44054;1630544054;0;14;1;0;14;0;133;0
Nuble;San Nicolas;16305;44055;1630544055;0;14;1;0;14;0;134;0
Nuble;San Nicolas;16305;44056;1630544056;0;14;1;0;14;0;135;0
Nuble;San Nicolas;16305;44057;1630544057;0;14;1;0;14;0;136;0
Nuble;San Nicolas;16305;44058;1630544058;0;14;1;0;14;0;137;0
Nuble;San Nicolas;16305;44059;1630544059;0;14;1;0;14;0;138;0
Nuble;San Nicolas;16305;44060;1630544060;0;14;1;0;14;0;139;0
Nuble;San Nicolas;16305;44061;1630544061;0;14;1;0;14;0;140;0
Nuble;San Nicolas;16305;44062;1630544062;0;14;1;0;14;0;141;0
Nuble;San Nicolas;16305;44063;1630544063;0;14;1;0;14;0;142;0
Nuble;San Nicolas;16305;44064;1630544064;0;14;1;0;14;0;143;0
Nuble;San Nicolas;16305;44065;1630544065;0;14;1;0;14;0;144;0
Nuble;San Nicolas;16305;44066;1630544066;0;14;1;0;14;0;145;0
Nuble;San Nicolas;16305;44067;1630544067;0;14;1;0;14;0;146;0
Nuble;San Nicolas;16305;44068;1630544068;0;14;1;0;14;0;147;0
Nuble;San Nicolas;16305;44069;1630544069;0;14;1;0;14;0;148;0
Nuble;San Nicolas;16305;44070;1630544070;0;14;1;0;14;0;149;0
Nuble;San Nicolas;16305;44071;1630544071;0;14;1;0;14;0;150;0
Nuble;San Nicolas;16305;44072;1630544072;0;14;1;0;14;0;151;0
Nuble;San Nicolas;16305;44073;1630544073;0;14;1;0;14;0;152;0
Nuble;San Nicolas;16305;44074;1630544074;0;14;1;0;14;0;153;0
Nuble;San Nicolas;16305;44075;1630544075;0;14;1;0;14;0;154;0
Nuble;San Nicolas;16305;44076;1630544076;0;14;1;0;14;0;155;0
Nuble;San Nicolas;16305;44077;1630544077;0;14;1;0;14;0;156;0
Nuble;San Nicolas;16305;44078;1630544078;0;14;1;0;14;0;157;0
Nuble;San Nicolas;16305;44079;1630544079;0;14;1;0;14;0;158;0
Nuble;San Nicolas;16305;44080;1630544080;0;14;1;0;14;0;159;0
Nuble;San Nicolas;16305;44081;1630544081;0;14;1;0;14;0;160;0
Nuble;San Nicolas;16305;44082;1630544082;0;14;1;0;14;0;161;0
Nuble;San Nicolas;16305;44083;1630544083;0;14;1;0;14;0;162;0
Nuble;San Nicolas;16305;44084;1630544084;0;14;1;0;14;0;163;0
Nuble;San Nicolas;16305;44085;1630544085;0;14;1;0;14;0;164;0
Los Lagos;San Pablo;10307;43893;1030743893;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43894;1030743894;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43895;1030743895;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43896;1030743896;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43897;1030743897;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43898;1030743898;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43899;1030743899;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43900;1030743900;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43901;1030743901;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43902;1030743902;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43903;1030743903;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43904;1030743904;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43905;1030743905;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43906;1030743906;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43907;1030743907;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43908;1030743908;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43909;1030743909;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43910;1030743910;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43911;1030743911;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43912;1030743912;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43913;1030743913;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43914;1030743914;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43915;1030743915;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43916;1030743916;0;0;0;0;0;0;0;0
Los Lagos;San Pablo;10307;43917;1030743917;1;1;0;1;0;0;1;0
Los Lagos;San Pablo;10307;43918;1030743918;0;1;0;1;0;0;2;0
Los Lagos;San Pablo;10307;43919;1030743919;0;1;0;1;0;0;3;0
Los Lagos;San Pablo;10307;43920;1030743920;1;2;0;2;0;0;4;0
Los Lagos;San Pablo;10307;43921;1030743921;0;2;0;2;0;0;5;0
Los Lagos;San Pablo;10307;43922;1030743922;0;2;0;2;0;0;6;0
Los Lagos;San Pablo;10307;43923;1030743923;0;2;0;2;0;0;7;0
Los Lagos;San Pablo;10307;43924;1030743924;0;2;0;2;0;0;8;0
Los Lagos;San Pablo;10307;43925;1030743925;0;2;0;2;0;0;9;0
Los Lagos;San Pablo;10307;43926;1030743926;0;2;0;2;0;0;10;0
Los Lagos;San Pablo;10307;43927;1030743927;0;2;0;2;0;0;11;0
Los Lagos;San Pablo;10307;43928;1030743928;1;3;0;3;0;0;12;0
Los Lagos;San Pablo;10307;43929;1030743929;3;6;0;6;0;0;13;0
Los Lagos;San Pablo;10307;43930;1030743930;0;6;0;6;0;0;14;0
Los Lagos;San Pablo;10307;43931;1030743931;0;6;0;5;1;1;15;0
Los Lagos;San Pablo;10307;43932;1030743932;0;6;0;5;1;0;16;0
Los Lagos;San Pablo;10307;43933;1030743933;0;6;0;5;1;0;17;0
Los Lagos;San Pablo;10307;43934;1030743934;0;6;0;4;2;1;18;0
Los Lagos;San Pablo;10307;43935;1030743935;0;6;0;4;2;0;19;0
Los Lagos;San Pablo;10307;43936;1030743936;0;6;0;4;2;0;20;0
Los Lagos;San Pablo;10307;43937;1030743937;0;6;0;4;2;0;21;0
Los Lagos;San Pablo;10307;43938;1030743938;3;9;1;6;2;0;22;1
Los Lagos;San Pablo;10307;43939;1030743939;0;9;1;6;2;0;23;0
Los Lagos;San Pablo;10307;43940;1030743940;0;9;1;6;2;0;24;0
Los Lagos;San Pablo;10307;43941;1030743941;0;9;1;6;2;0;25;0
Los Lagos;San Pablo;10307;43942;1030743942;0;9;1;5;3;1;26;0
Los Lagos;San Pablo;10307;43943;1030743943;0;9;1;2;6;3;27;0
Los Lagos;San Pablo;10307;43944;1030743944;0;9;1;2;6;0;28;0
Los Lagos;San Pablo;10307;43945;1030743945;0;9;1;2;6;0;29;0
Los Lagos;San Pablo;10307;43946;1030743946;0;9;1;2;6;0;30;0
Los Lagos;San Pablo;10307;43947;1030743947;0;9;1;2;6;0;31;0
Los Lagos;San Pablo;10307;43948;1030743948;0;9;1;2;6;0;32;0
Los Lagos;San Pablo;10307;43949;1030743949;0;9;1;2;6;0;33;0
Los Lagos;San Pablo;10307;43950;1030743950;0;9;1;2;6;0;34;0
Los Lagos;San Pablo;10307;43951;1030743951;0;9;1;2;6;0;35;0
Los Lagos;San Pablo;10307;43952;1030743952;0;9;1;0;9;3;36;0
Los Lagos;San Pablo;10307;43953;1030743953;0;9;1;0;9;0;37;0
Los Lagos;San Pablo;10307;43954;1030743954;0;9;1;0;9;0;38;0
Los Lagos;San Pablo;10307;43955;1030743955;0;9;1;0;9;0;39;0
Los Lagos;San Pablo;10307;43956;1030743956;0;9;1;0;9;0;40;0
Los Lagos;San Pablo;10307;43957;1030743957;0;9;1;0;9;0;41;0
Los Lagos;San Pablo;10307;43958;1030743958;0;9;1;0;9;0;42;0
Los Lagos;San Pablo;10307;43959;1030743959;0;9;1;0;9;0;43;0
Los Lagos;San Pablo;10307;43960;1030743960;0;9;1;0;9;0;44;0
Los Lagos;San Pablo;10307;43961;1030743961;0;9;1;0;9;0;45;0
Los Lagos;San Pablo;10307;43962;1030743962;0;9;1;0;9;0;46;0
Los Lagos;San Pablo;10307;43963;1030743963;0;9;1;0;9;0;47;0
Los Lagos;San Pablo;10307;43964;1030743964;0;9;1;0;9;0;48;0
Los Lagos;San Pablo;10307;43965;1030743965;0;9;1;0;9;0;49;0
Los Lagos;San Pablo;10307;43966;1030743966;0;9;1;0;9;0;50;0
Los Lagos;San Pablo;10307;43967;1030743967;0;9;1;0;9;0;51;0
Los Lagos;San Pablo;10307;43968;1030743968;0;9;1;0;9;0;52;0
Los Lagos;San Pablo;10307;43969;1030743969;0;9;1;0;9;0;53;0
Los Lagos;San Pablo;10307;43970;1030743970;0;9;1;0;9;0;54;0
Los Lagos;San Pablo;10307;43971;1030743971;0;9;1;0;9;0;55;0
Los Lagos;San Pablo;10307;43972;1030743972;0;9;1;0;9;0;56;0
Los Lagos;San Pablo;10307;43973;1030743973;0;9;1;0;9;0;57;0
Los Lagos;San Pablo;10307;43974;1030743974;0;9;1;0;9;0;58;0
Los Lagos;San Pablo;10307;43975;1030743975;0;9;1;0;9;0;59;0
Los Lagos;San Pablo;10307;43976;1030743976;0;9;1;0;9;0;60;0
Los Lagos;San Pablo;10307;43977;1030743977;0;9;1;0;9;0;61;0
Los Lagos;San Pablo;10307;43978;1030743978;0;9;1;0;9;0;62;0
Los Lagos;San Pablo;10307;43979;1030743979;0;9;1;0;9;0;63;0
Los Lagos;San Pablo;10307;43980;1030743980;0;9;1;0;9;0;64;0
Los Lagos;San Pablo;10307;43981;1030743981;0;9;1;0;9;0;65;0
Los Lagos;San Pablo;10307;43982;1030743982;0;9;1;0;9;0;66;0
Los Lagos;San Pablo;10307;43983;1030743983;0;9;1;0;9;0;67;0
Los Lagos;San Pablo;10307;43984;1030743984;0;9;1;0;9;0;68;0
Los Lagos;San Pablo;10307;43985;1030743985;0;9;1;0;9;0;69;0
Los Lagos;San Pablo;10307;43986;1030743986;0;9;1;0;9;0;70;0
Los Lagos;San Pablo;10307;43987;1030743987;0;9;1;0;9;0;71;0
Los Lagos;San Pablo;10307;43988;1030743988;0;9;1;0;9;0;72;0
Los Lagos;San Pablo;10307;43989;1030743989;0;9;1;0;9;0;73;0
Los Lagos;San Pablo;10307;43990;1030743990;0;9;1;0;9;0;74;0
Los Lagos;San Pablo;10307;43991;1030743991;0;9;1;0;9;0;75;0
Los Lagos;San Pablo;10307;43992;1030743992;0;9;1;0;9;0;76;0
Los Lagos;San Pablo;10307;43993;1030743993;0;9;1;0;9;0;77;0
Los Lagos;San Pablo;10307;43994;1030743994;0;9;1;0;9;0;78;0
Los Lagos;San Pablo;10307;43995;1030743995;0;9;1;0;9;0;79;0
Los Lagos;San Pablo;10307;43996;1030743996;0;9;1;0;9;0;80;0
Los Lagos;San Pablo;10307;43997;1030743997;0;9;1;0;9;0;81;0
Los Lagos;San Pablo;10307;43998;1030743998;0;9;1;0;9;0;82;0
Los Lagos;San Pablo;10307;43999;1030743999;0;9;1;0;9;0;83;0
Los Lagos;San Pablo;10307;44000;1030744000;0;9;1;0;9;0;84;0
Los Lagos;San Pablo;10307;44001;1030744001;0;9;1;0;9;0;85;0
Los Lagos;San Pablo;10307;44002;1030744002;0;9;1;0;9;0;86;0
Los Lagos;San Pablo;10307;44003;1030744003;0;9;1;0;9;0;87;0
Los Lagos;San Pablo;10307;44004;1030744004;0;9;1;0;9;0;88;0
Los Lagos;San Pablo;10307;44005;1030744005;0;9;1;0;9;0;89;0
Los Lagos;San Pablo;10307;44006;1030744006;0;9;1;0;9;0;90;0
Los Lagos;San Pablo;10307;44007;1030744007;0;9;1;0;9;0;91;0
Los Lagos;San Pablo;10307;44008;1030744008;0;9;1;0;9;0;92;0
Los Lagos;San Pablo;10307;44009;1030744009;0;9;1;0;9;0;93;0
Los Lagos;San Pablo;10307;44010;1030744010;0;9;1;0;9;0;94;0
Los Lagos;San Pablo;10307;44011;1030744011;0;9;1;0;9;0;95;0
Los Lagos;San Pablo;10307;44012;1030744012;0;9;1;0;9;0;96;0
Los Lagos;San Pablo;10307;44013;1030744013;0;9;1;0;9;0;97;0
Los Lagos;San Pablo;10307;44014;1030744014;0;9;1;0;9;0;98;0
Los Lagos;San Pablo;10307;44015;1030744015;0;9;1;0;9;0;99;0
Los Lagos;San Pablo;10307;44016;1030744016;0;9;1;0;9;0;100;0
Los Lagos;San Pablo;10307;44017;1030744017;0;9;1;0;9;0;101;0
Los Lagos;San Pablo;10307;44018;1030744018;0;9;1;0;9;0;102;0
Los Lagos;San Pablo;10307;44019;1030744019;0;9;1;0;9;0;103;0
Los Lagos;San Pablo;10307;44020;1030744020;0;9;1;0;9;0;104;0
Los Lagos;San Pablo;10307;44021;1030744021;0;9;1;0;9;0;105;0
Los Lagos;San Pablo;10307;44022;1030744022;0;9;1;0;9;0;106;0
Los Lagos;San Pablo;10307;44023;1030744023;0;9;1;0;9;0;107;0
Los Lagos;San Pablo;10307;44024;1030744024;0;9;1;0;9;0;108;0
Los Lagos;San Pablo;10307;44025;1030744025;0;9;1;0;9;0;109;0
Los Lagos;San Pablo;10307;44026;1030744026;0;9;1;0;9;0;110;0
Los Lagos;San Pablo;10307;44027;1030744027;0;9;1;0;9;0;111;0
Los Lagos;San Pablo;10307;44028;1030744028;0;9;1;0;9;0;112;0
Los Lagos;San Pablo;10307;44029;1030744029;0;9;1;0;9;0;113;0
Los Lagos;San Pablo;10307;44030;1030744030;0;9;1;0;9;0;114;0
Los Lagos;San Pablo;10307;44031;1030744031;0;9;1;0;9;0;115;0
Los Lagos;San Pablo;10307;44032;1030744032;0;9;1;0;9;0;116;0
Los Lagos;San Pablo;10307;44033;1030744033;0;9;1;0;9;0;117;0
Los Lagos;San Pablo;10307;44034;1030744034;0;9;1;0;9;0;118;0
Los Lagos;San Pablo;10307;44035;1030744035;0;9;1;0;9;0;119;0
Los Lagos;San Pablo;10307;44036;1030744036;0;9;1;0;9;0;120;0
Los Lagos;San Pablo;10307;44037;1030744037;0;9;1;0;9;0;121;0
Los Lagos;San Pablo;10307;44038;1030744038;0;9;1;0;9;0;122;0
Los Lagos;San Pablo;10307;44039;1030744039;0;9;1;0;9;0;123;0
Los Lagos;San Pablo;10307;44040;1030744040;0;9;1;0;9;0;124;0
Los Lagos;San Pablo;10307;44041;1030744041;0;9;1;0;9;0;125;0
Los Lagos;San Pablo;10307;44042;1030744042;0;9;1;0;9;0;126;0
Los Lagos;San Pablo;10307;44043;1030744043;0;9;1;0;9;0;127;0
Los Lagos;San Pablo;10307;44044;1030744044;0;9;1;0;9;0;128;0
Los Lagos;San Pablo;10307;44045;1030744045;0;9;1;0;9;0;129;0
Los Lagos;San Pablo;10307;44046;1030744046;0;9;1;0;9;0;130;0
Los Lagos;San Pablo;10307;44047;1030744047;0;9;1;0;9;0;131;0
Los Lagos;San Pablo;10307;44048;1030744048;0;9;1;0;9;0;132;0
Los Lagos;San Pablo;10307;44049;1030744049;0;9;1;0;9;0;133;0
Los Lagos;San Pablo;10307;44050;1030744050;0;9;1;0;9;0;134;0
Los Lagos;San Pablo;10307;44051;1030744051;0;9;1;0;9;0;135;0
Los Lagos;San Pablo;10307;44052;1030744052;0;9;1;0;9;0;136;0
Los Lagos;San Pablo;10307;44053;1030744053;0;9;1;0;9;0;137;0
Los Lagos;San Pablo;10307;44054;1030744054;0;9;1;0;9;0;138;0
Los Lagos;San Pablo;10307;44055;1030744055;0;9;1;0;9;0;139;0
Los Lagos;San Pablo;10307;44056;1030744056;0;9;1;0;9;0;140;0
Los Lagos;San Pablo;10307;44057;1030744057;0;9;1;0;9;0;141;0
Los Lagos;San Pablo;10307;44058;1030744058;0;9;1;0;9;0;142;0
Los Lagos;San Pablo;10307;44059;1030744059;0;9;1;0;9;0;143;0
Los Lagos;San Pablo;10307;44060;1030744060;0;9;1;0;9;0;144;0
Los Lagos;San Pablo;10307;44061;1030744061;0;9;1;0;9;0;145;0
Los Lagos;San Pablo;10307;44062;1030744062;0;9;1;0;9;0;146;0
Los Lagos;San Pablo;10307;44063;1030744063;0;9;1;0;9;0;147;0
Los Lagos;San Pablo;10307;44064;1030744064;0;9;1;0;9;0;148;0
Los Lagos;San Pablo;10307;44065;1030744065;0;9;1;0;9;0;149;0
Los Lagos;San Pablo;10307;44066;1030744066;0;9;1;0;9;0;150;0
Los Lagos;San Pablo;10307;44067;1030744067;0;9;1;0;9;0;151;0
Los Lagos;San Pablo;10307;44068;1030744068;0;9;1;0;9;0;152;0
Los Lagos;San Pablo;10307;44069;1030744069;0;9;1;0;9;0;153;0
Los Lagos;San Pablo;10307;44070;1030744070;0;9;1;0;9;0;154;0
Los Lagos;San Pablo;10307;44071;1030744071;0;9;1;0;9;0;155;0
Los Lagos;San Pablo;10307;44072;1030744072;0;9;1;0;9;0;156;0
Los Lagos;San Pablo;10307;44073;1030744073;0;9;1;0;9;0;157;0
Los Lagos;San Pablo;10307;44074;1030744074;0;9;1;0;9;0;158;0
Los Lagos;San Pablo;10307;44075;1030744075;0;9;1;0;9;0;159;0
Los Lagos;San Pablo;10307;44076;1030744076;0;9;1;0;9;0;160;0
Los Lagos;San Pablo;10307;44077;1030744077;0;9;1;0;9;0;161;0
Los Lagos;San Pablo;10307;44078;1030744078;0;9;1;0;9;0;162;0
Los Lagos;San Pablo;10307;44079;1030744079;0;9;1;0;9;0;163;0
Los Lagos;San Pablo;10307;44080;1030744080;0;9;1;0;9;0;164;0
Los Lagos;San Pablo;10307;44081;1030744081;0;9;1;0;9;0;165;0
Los Lagos;San Pablo;10307;44082;1030744082;0;9;1;0;9;0;166;0
Los Lagos;San Pablo;10307;44083;1030744083;0;9;1;0;9;0;167;0
Los Lagos;San Pablo;10307;44084;1030744084;0;9;1;0;9;0;168;0
Los Lagos;San Pablo;10307;44085;1030744085;0;9;1;0;9;0;169;0
Metropolitana;San Pedro;13505;43893;1350543893;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43894;1350543894;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43895;1350543895;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43896;1350543896;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43897;1350543897;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43898;1350543898;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43899;1350543899;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43900;1350543900;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43901;1350543901;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43902;1350543902;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43903;1350543903;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43904;1350543904;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43905;1350543905;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43906;1350543906;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43907;1350543907;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43908;1350543908;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43909;1350543909;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43910;1350543910;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43911;1350543911;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43912;1350543912;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43913;1350543913;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43914;1350543914;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43915;1350543915;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43916;1350543916;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43917;1350543917;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43918;1350543918;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43919;1350543919;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43920;1350543920;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43921;1350543921;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43922;1350543922;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43923;1350543923;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43924;1350543924;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43925;1350543925;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43926;1350543926;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43927;1350543927;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43928;1350543928;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43929;1350543929;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43930;1350543930;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43931;1350543931;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43932;1350543932;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43933;1350543933;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43934;1350543934;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43935;1350543935;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43936;1350543936;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43937;1350543937;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43938;1350543938;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43939;1350543939;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43940;1350543940;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43941;1350543941;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43942;1350543942;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43943;1350543943;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43944;1350543944;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43945;1350543945;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43946;1350543946;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43947;1350543947;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43948;1350543948;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43949;1350543949;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43950;1350543950;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43951;1350543951;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43952;1350543952;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43953;1350543953;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43954;1350543954;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43955;1350543955;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43956;1350543956;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43957;1350543957;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43958;1350543958;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43959;1350543959;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43960;1350543960;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43961;1350543961;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43962;1350543962;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43963;1350543963;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43964;1350543964;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43965;1350543965;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43966;1350543966;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43967;1350543967;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43968;1350543968;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43969;1350543969;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43970;1350543970;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43971;1350543971;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43972;1350543972;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43973;1350543973;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43974;1350543974;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43975;1350543975;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43976;1350543976;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43977;1350543977;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43978;1350543978;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43979;1350543979;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43980;1350543980;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43981;1350543981;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43982;1350543982;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43983;1350543983;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43984;1350543984;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43985;1350543985;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43986;1350543986;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43987;1350543987;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43988;1350543988;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43989;1350543989;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43990;1350543990;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43991;1350543991;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43992;1350543992;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43993;1350543993;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43994;1350543994;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43995;1350543995;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43996;1350543996;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43997;1350543997;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43998;1350543998;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;43999;1350543999;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;44000;1350544000;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;44001;1350544001;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;44002;1350544002;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;44003;1350544003;0;0;0;0;0;0;0;0
Metropolitana;San Pedro;13505;44004;1350544004;0;0;0;0;0;0;0;0
