Region;Comuna;Codigo_comuna;Fec;Fecha;Clave;Casos_Diarios;Casos_Acumulados;acumulados_corregidos;Muertes;Casos_Activos;activos_corregidos;Recuperados;Recuperados_Diarios;Dia;Fallecidos_Diarios;on-off;Max_Dia
Antofagasta;Tocopilla;2301;42;43934;230143934;0;2;7,122760782;0;0;0;2;0;26;0;ON;52
La_Araucania;Tolten;9118;42;43934;911843934;0;6;59,67180507;1;5;49,72650423;0;0;13;0;ON;39
Biobio;Tome;8111;42;43934;811143934;2;34;57,89303411;0;27;45,97388003;7;0;26;0;ON;52
La_Araucania;Traiguen;9210;42;43934;921043934;0;2;10,35518277;0;2;10,35518277;0;0;3;0;ON;29
Los_Rios;Valdivia;14101;42;43934;1410143934;3;89;50,34677045;3;47;26,58762035;39;6;29;0;ON;55
Valparaiso;Valparaiso;5101;42;43934;510143934;0;43;13,61914535;0;18;5,701037589;25;1;25;0;ON;51
La_Araucania;Victoria;9211;42;43934;921143934;0;12;33,83426847;0;7;19,73665661;5;1;18;0;ON;44
La_Araucania;Vilcun;9119;42;43934;911943934;0;24;78,00819086;0;19;61,75648443;5;1;18;0;ON;44
Valparaiso;Villa_Alemana;5804;42;43934;580443934;0;11;7,896059149;0;4;2,871294236;7;1;20;0;ON;46
La_Araucania;Villarrica;9120;42;43934;912043934;0;17;28,76334535;0;13;21,99549938;4;2;15;0;ON;41
Valparaiso;ViNa_del_Mar;5109;42;43934;510943934;2;73;20,20084622;1;39;10,79223291;33;2;29;0;ON;55
Metropolitana;Vitacura;13132;42;43934;1313243934;0;127;131,2335958;0;42;43,4000868;85;3;41;0;ON;67
Biobio;Yumbel;8313;42;43934;831343934;0;5;22,59172239;0;0;0;5;0;19;0;ON;45
Nuble;Yungay;16109;42;43934;1610943934;0;41;220,477522;0;34;182,8350183;7;2;17;0;ON;43
Valparaiso;Algarrobo;5602;43;43935;560243935;0;9;59,31198102;1;0;0;9;2;18;0;ON;43
Tarapaca;Alto_Hospicio;1107;43;43935;110743935;2;15;11,5385503;0;12;9,230840237;3;0;21;0;ON;46
La_Araucania;Angol;9201;43;43935;920143935;2;32;57,0837347;2;11;19,6225338;19;0;28;0;ON;53
Antofagasta;Antofagasta;2101;43;43935;210143935;1;109;25,60338247;1;72;16,91232603;36;3;27;0;ON;52
Biobio;Arauco;8202;43;43935;820243935;0;6;15,51229349;0;0;0;6;0;21;0;ON;46
Arica_y_Parinacota;Arica;15101;43;43935;1510143935;5;120;48,47466391;1;113;45,64697518;6;0;29;0;ON;54
Aysen;Aisen;11201;43;43935;1120143935;0;1;3,999680026;0;0;0;1;0;32;0;ON;57
Metropolitana;Buin;13402;43;43935;1340243935;1;37;33,74649994;2;26;23,71375672;9;1;20;0;ON;45
Nuble;Bulnes;16102;43;43935;1610243935;0;46;203,4767992;0;33;145,9724864;13;0;26;0;ON;51
Magallanes;Cabo_de_Hornos;12201;43;43935;1220143935;0;17;857,286939;0;8;403,4291478;9;0;26;0;ON;51
Biobio;Cabrero;8303;43;43935;830343935;0;7;22,7827502;0;3;9,764035801;4;0;20;0;ON;45
Antofagasta;Calama;2201;43;43935;220143935;0;20;10,50773369;0;17;8,931573638;3;0;32;0;ON;57
Los_Lagos;Calbuco;10102;43;43935;1010243935;0;5;13,60766384;0;0;0;5;0;23;0;ON;48
Valparaiso;Calera;5502;43;43935;550243935;0;9;16,79386464;0;3;5,59795488;6;1;20;0;ON;45
Metropolitana;Calera_de_Tango;13403;43;43935;1340343935;0;10;35,05696757;0;7;24,5398773;3;0;22;0;ON;47
Valparaiso;Calle_Larga;5302;43;43935;530243935;0;3;18,20167455;0;2;12,1344497;1;1;14;0;ON;39
La_Araucania;Carahue;9102;43;43935;910243935;0;15;58,85584242;0;14;54,9321196;1;0;23;0;ON;48
Valparaiso;Cartagena;5603;43;43935;560343935;0;1;3,94368419;0;1;3,94368419;0;0;11;0;ON;36
Valparaiso;Casablanca;5102;43;43935;510243935;0;3;10,28453891;0;2;6,856359273;1;0;22;0;ON;47
Los_Lagos;Castro;10201;43;43935;1020143935;0;7;14,70372004;0;6;12,60318861;1;0;20;0;ON;45
Maule;Cauquenes;7201;43;43935;720143935;0;4;9,061459348;0;3;6,796094511;1;0;18;0;ON;43
Metropolitana;Cerrillos;13102;43;43935;1310243935;2;33;37,09699177;1;25;28,10378164;7;1;21;0;ON;46
Metropolitana;Cerro_Navia;13103;43;43935;1310343935;7;65;45,62524129;0;53;37,20211982;12;2;27;0;ON;52
Los_Lagos;Chaiten;10401;43;43935;1040143935;0;1;19,92031873;0;0;0;1;1;14;0;ON;39
Biobio;Chiguayante;8103;43;43935;810343935;1;34;37,28887914;0;19;20,83790305;15;2;25;0;ON;50
Aysen;Chile_Chico;11401;43;43935;1140143935;0;1;19,52743605;0;0;0;1;1;14;0;ON;39
Nuble;Chillan;16101;43;43935;1610143935;2;363;182,7573707;6;206;103,7135492;151;9;34;1;ON;59
Nuble;Chillan_Viejo;16103;43;43935;1610343935;0;45;133,0298282;0;19;56,1681497;26;0;30;0;ON;55
O_Higgins;Chimbarongo;6303;43;43935;630343935;0;2;5,305602716;0;0;0;2;0;21;0;ON;46
La_Araucania;Cholchol;9121;43;43935;912143935;2;5;40,51535532;0;5;40,51535532;0;0;6;0;ON;31
Los_Lagos;Cochamo;10103;43;43935;1010343935;0;1;24,96255617;0;1;24,96255617;0;0;4;0;ON;29
Nuble;Coelemu;16203;43;43935;1620343935;0;4;23,74591867;0;4;23,74591867;0;0;13;0;ON;38
Nuble;Coihueco;16302;43;43935;1630243935;0;10;35,24229075;0;10;35,24229075;0;0;12;0;ON;37
Maule;Colbun;7402;43;43935;740243935;0;4;17,72656769;0;1;4,431641923;3;1;28;0;ON;53
Metropolitana;Colina;13301;43;43935;1330143935;3;77;42,69405;0;36;19,96085455;41;4;27;0;ON;52
Biobio;Concepcion;8101;43;43935;810143935;5;124;52,0807083;1;58;24,3603313;65;5;33;0;ON;58
Metropolitana;Conchali;13104;43;43935;1310443935;1;53;38,07608032;1;32;22,98933151;20;2;27;0;ON;52
Valparaiso;Concon;5103;43;43935;510343935;0;6;13,07502887;0;4;8,716685916;2;1;15;0;ON;40
Maule;Constitucion;7102;43;43935;710243935;0;5;9,930881068;0;5;9,930881068;0;0;13;0;ON;38
Atacama;Copiapo;3101;43;43935;310143935;0;8;4,657499156;0;4;2,328749578;4;1;32;0;ON;57
Coquimbo;Coquimbo;4102;43;43935;410243935;0;19;7,400627106;0;2;0,77901338;17;1;27;0;ON;52
Biobio;Coronel;8102;43;43935;810243935;0;15;11,92094032;0;4;3,17891742;11;0;26;0;ON;51
Aysen;Coihaique;11101;43;43935;1110143935;0;2;3,267439961;0;0;0;2;0;21;0;ON;46
La_Araucania;Cunco;9103;43;43935;910343935;0;6;33,23179175;1;5;27,69315979;0;0;11;0;ON;36
La_Araucania;Curacautin;9203;43;43935;920343935;0;5;27,50577621;0;4;22,00462097;1;1;14;0;ON;39
Metropolitana;Curacavi;13503;43;43935;1350343935;1;14;38,4298655;0;8;21,95992314;6;1;27;0;ON;52
Biobio;Curanilahue;8205;43;43935;820543935;0;1;2,950548802;0;0;0;1;0;18;0;ON;43
La_Araucania;Curarrehue;9104;43;43935;910443935;0;4;51,26890541;0;3;38,45167906;1;0;24;0;ON;49
Maule;Curepto;7103;43;43935;710343935;0;3;31,82686187;1;2;21,21790791;0;0;7;1;ON;32
Maule;Curico;7301;43;43935;730143935;0;20;12,22299635;0;12;7,333797807;8;1;35;0;ON;60
Atacama;Diego_de_Almagro;3202;43;43935;320243935;0;1;6,964758323;0;0;0;1;0;17;0;ON;42
Metropolitana;El_Bosque;13105;43;43935;1310543935;4;87;50,58139535;0;59;34,30232558;28;3;27;0;ON;52
Nuble;El_Carmen;16104;43;43935;1610443935;0;3;24,32300957;0;2;16,21533971;1;1;14;0;ON;39
Metropolitana;El_Monte;13602;43;43935;1360243935;0;10;24,99125306;0;7;17,49387714;3;1;21;0;ON;46
Valparaiso;El_Quisco;5604;43;43935;560443935;1;4;22,54537256;0;4;22,54537256;0;0;13;0;ON;38
Valparaiso;El_Tabo;5605;43;43935;560543935;0;3;20,92342028;0;2;13,94894685;1;0;16;0;ON;41
La_Araucania;Ercilla;9204;43;43935;920443935;0;3;35,4693781;0;3;35,4693781;0;0;11;0;ON;36
Metropolitana;Estacion_Central;13106;43;43935;1310643935;4;75;36,26832759;0;52;25,14604047;23;2;33;0;ON;58
Biobio;Florida;8104;43;43935;810443935;1;3;25,335698;0;2;16,89046533;1;0;20;0;ON;45
La_Araucania;Freire;9105;43;43935;910543935;0;5;19,64945375;0;3;11,78967225;2;2;14;0;ON;39
Los_Lagos;Frutillar;10105;43;43935;1010543935;1;6;29,66918855;0;5;24,72432379;1;0;25;0;ON;50
Los_Rios;Futrono;14202;43;43935;1420243935;0;5;32,76325274;0;3;19,65795164;2;1;19;0;ON;44
La_Araucania;Galvarino;9106;43;43935;910643935;0;2;15,83155228;0;2;15,83155228;0;0;4;0;ON;29
La_Araucania;Gorbea;9107;43;43935;910743935;0;10;66,01531555;0;2;13,20306311;8;1;25;0;ON;50
Los_Lagos;Hualaihue;10403;43;43935;1040343935;0;3;31,49606299;0;0;0;3;0;16;0;ON;41
Biobio;Hualpen;8112;43;43935;811243935;2;66;67,85027706;0;42;43,17744904;24;7;23;0;ON;48
Biobio;Hualqui;8105;43;43935;810543935;1;7;26,71653754;0;3;11,44994466;4;0;22;0;ON;47
Metropolitana;Huechuraba;13107;43;43935;1310743935;2;50;44,43338547;0;30;26,66003128;20;1;26;0;ON;51
Coquimbo;Illapel;4201;43;43935;420143935;0;18;54,87637572;0;18;54,87637572;0;0;11;0;ON;36
Metropolitana;Independencia;13108;43;43935;1310843935;8;60;42,23418858;0;42;29,563932;18;1;26;0;ON;51
Tarapaca;Iquique;1101;43;43935;110143935;1;26;11,63503578;0;17;7,607523393;9;0;23;0;ON;48
Metropolitana;Isla_de_Maipo;13603;43;43935;1360343935;1;11;27,38293794;0;11;27,38293794;0;0;11;0;ON;36
Valparaiso;Isla_de_Pascua;5201;43;43935;520143935;0;5;60,40836052;0;0;0;5;3;22;0;ON;47
Metropolitana;La_Cisterna;13109;43;43935;1310943935;3;42;41,81850768;0;30;29,87036263;12;2;26;0;ON;51
Valparaiso;La_Cruz;5504;43;43935;550443935;0;5;19,74645551;0;4;15,79716441;1;0;15;0;ON;40
Metropolitana;La_Florida;13110;43;43935;1311043935;11;176;43,73398802;0;116;28,82467392;60;2;31;0;ON;56
Metropolitana;La_Granja;13111;43;43935;1311143935;0;46;37,53355581;0;36;29,37408716;10;3;25;0;ON;50
Valparaiso;La_Ligua;5401;43;43935;540143935;0;2;5,299557487;0;1;2,649778743;1;0;20;0;ON;45
Metropolitana;La_Pintana;13112;43;43935;1311243935;3;58;30,63353316;0;46;24,29556078;12;2;20;0;ON;45
Metropolitana;La_Reina;13113;43;43935;1311343935;2;56;55,85923473;0;29;28,9271037;27;1;25;0;ON;50
Coquimbo;La_Serena;4101;43;43935;410143935;0;12;4,806613901;0;9;3,604960426;3;1;16;0;ON;41
Los_Rios;La_Union;14201;43;43935;1420143935;0;21;53,11346047;0;11;27,82133644;10;0;23;0;ON;48
Los_Rios;Lago_Ranco;14203;43;43935;1420343935;0;2;19,43256899;0;1;9,716284493;1;0;19;0;ON;44
Biobio;Laja;8304;43;43935;830443935;0;7;29,32182801;0;6;25,13299543;1;0;17;0;ON;42
Metropolitana;Lampa;13302;43;43935;1330243935;1;38;29,94531041;0;28;22,06496556;10;0;24;0;ON;49
Los_Rios;Lanco;14103;43;43935;1410343935;2;4;22,66032178;0;3;16,99524133;1;0;15;0;ON;40
Metropolitana;Las_Condes;13114;43;43935;1311443935;2;298;90,09580994;0;89;26,90780901;209;7;38;0;ON;63
La_Araucania;Lautaro;9108;43;43935;910843935;1;24;58,90148726;1;15;36,81342954;8;0;17;1;ON;42
Valparaiso;Limache;5802;43;43935;580243935;5;12;24,03316577;0;10;20,02763814;2;0;21;0;ON;46
Maule;Linares;7401;43;43935;740143935;0;13;12,86199084;0;7;6,925687374;6;1;24;0;ON;49
Valparaiso;Llaillay;5703;43;43935;570343935;0;2;7,537783138;0;2;7,537783138;0;0;13;0;ON;38
Metropolitana;Lo_Barnechea;13115;43;43935;1311543935;3;119;95,90895903;0;41;33,04426319;78;2;19;0;ON;44
Metropolitana;Lo_Espejo;13116;43;43935;1311643935;8;56;53,91614114;0;48;46,21383527;8;2;24;0;ON;49
Metropolitana;Lo_Prado;13117;43;43935;1311743935;1;44;42,14438282;0;25;23,94567206;19;2;24;0;ON;49
La_Araucania;Loncoche;9109;43;43935;910943935;1;8;32,33760459;0;7;28,29540402;1;1;14;0;ON;39
Maule;Longavi;7403;43;43935;740343935;0;2;6,09570253;1;0;0;1;0;23;0;ON;48
Valparaiso;Los_Andes;5301;43;43935;530143935;0;6;8,811478419;0;5;7,342898683;1;0;22;0;ON;47
Biobio;Los_Angeles;8301;43;43935;830143935;0;23;10,52559321;0;12;5,491613848;11;0;37;0;ON;62
Los_Lagos;Los_Muermos;10106;43;43935;1010643935;0;1;5,612617163;0;0;0;1;0;20;0;ON;45
Coquimbo;Los_Vilos;4203;43;43935;420343935;0;1;4,278257893;0;0;0;1;0;20;0;ON;45
Biobio;Lota;8106;43;43935;810643935;0;1;2,18579235;0;0;0;1;0;25;0;ON;50
O_Higgins;Machali;6108;43;43935;610843935;0;8;13,35269474;0;2;3,338173685;6;0;28;0;ON;53
Metropolitana;Macul;13118;43;43935;1311843935;3;51;37,8801946;0;41;30,45270546;10;1;24;0;ON;49
Los_Rios;Mafil;14105;43;43935;1410543935;0;1;13,53363107;0;0;0;1;0;24;0;ON;49
Metropolitana;Maipu;13119;43;43935;1311943935;35;243;41,9975631;2;180;31,109306;61;3;28;0;ON;53
Antofagasta;Maria_Elena;2302;43;43935;230243935;0;1;14,67566774;0;1;14,67566774;0;0;2;0;ON;27
Metropolitana;Maria_Pinto;13504;43;43935;1350443935;0;1;6,699718612;0;0;0;1;0;20;0;ON;45
Los_Rios;Mariquina;14106;43;43935;1410643935;0;8;34,40860215;0;6;25,80645161;2;0;17;0;ON;42
Maule;Maule;7105;43;43935;710543935;0;5;8,333333333;0;1;1,666666667;4;1;19;0;ON;44
Los_Lagos;Maullin;10108;43;43935;1010843935;0;1;6,714113066;0;1;6,714113066;0;0;5;0;ON;30
Antofagasta;Mejillones;2102;43;43935;210243935;1;12;81,21277748;0;12;81,21277748;0;0;13;0;ON;38
Metropolitana;Melipilla;13501;43;43935;1350143935;2;19;13,41694207;0;11;7,767703302;8;0;22;0;ON;47
Maule;Molina;7304;43;43935;730443935;0;3;6,024096386;1;0;0;3;1;16;0;ON;41
Biobio;Mulchen;8305;43;43935;830543935;0;5;16,10772849;0;0;0;5;0;20;0;ON;45
Biobio;Nacimiento;8306;43;43935;830643935;0;8;28,62868594;0;4;14,31434297;4;0;28;0;ON;53
Magallanes;Natales;12401;43;43935;1240143935;0;5;21,0243041;0;2;8,409721638;3;1;18;0;ON;43
Biobio;Negrete;8307;43;43935;830743935;0;2;19,17729408;0;2;19,17729408;0;0;8;0;ON;33
Nuble;Ninhue;16204;43;43935;1620443935;0;1;18,4706317;0;1;18,4706317;0;0;5;0;ON;30
Nuble;Niquen;16303;43;43935;1630343935;0;2;17,290568;0;2;17,290568;0;0;7;0;ON;32
La_Araucania;Nueva_Imperial;9111;43;43935;911143935;1;31;91,77842911;2;22;65,13307872;7;4;23;0;ON;48
Metropolitana;NuNoa;13120;43;43935;1312043935;4;175;69,94628126;0;89;35,57268018;86;4;35;0;ON;60
O_Higgins;Olivar;6111;43;43935;611143935;1;6;41,02844639;0;5;34,19037199;1;1;14;0;ON;39
Valparaiso;Olmue;5803;43;43935;580343935;0;1;5,19049102;0;1;5,19049102;0;0;3;0;ON;28
Los_Lagos;Osorno;10301;43;43935;1030143935;3;236;136,0936509;5;117;67,47015743;114;23;28;0;ON;53
Coquimbo;Ovalle;4301;43;43935;430143935;0;8;6,596904403;0;4;3,298452201;4;0;22;0;ON;47
Metropolitana;Padre_Hurtado;13604;43;43935;1360443935;2;27;36,39402599;0;25;33,69817221;2;0;23;0;ON;48
La_Araucania;Padre_las_Casas;9112;43;43935;911243935;0;52;63,3296797;3;24;29,22908294;25;6;23;0;ON;48
Los_Rios;Paillaco;14107;43;43935;1410743935;0;1;4,80815463;0;0;0;1;0;15;0;ON;40
Metropolitana;Paine;13404;43;43935;1340443935;1;9;10,8740304;0;7;8,457579199;2;0;26;0;ON;51
Maule;Parral;7404;43;43935;740443935;0;6;13,46982759;0;3;6,734913793;3;0;17;0;ON;42
Metropolitana;Pedro_Aguirre_Cerda;13121;43;43935;1312143935;6;60;55,65707819;1;46;42,67042661;13;1;22;1;ON;47
Maule;Pelarco;7106;43;43935;710643935;0;3;33,028735;0;3;33,028735;0;0;4;0;ON;29
Maule;Pelluhue;7203;43;43935;720343935;0;1;12,35788433;0;0;0;1;0;18;0;ON;43
Nuble;Pemuco;16105;43;43935;1610543935;0;3;34,72624146;0;3;34,72624146;0;0;9;0;ON;34
Metropolitana;PeNaflor;13605;43;43935;1360543935;1;26;25,72779988;0;13;12,86389994;13;1;22;0;ON;47
Metropolitana;PeNalolen;13122;43;43935;1312243935;2;133;49,85044865;0;84;31,48449389;49;5;22;0;ON;47
Biobio;Penco;8107;43;43935;810743935;1;11;22,05956081;0;10;20,05414619;1;1;14;0;ON;39
La_Araucania;Perquenco;9113;43;43935;911343935;0;3;41,53398865;0;3;41,53398865;0;0;4;0;ON;29
Valparaiso;Petorca;5404;43;43935;540443935;0;6;56,82894488;0;5;47,35745406;1;0;17;0;ON;42
O_Higgins;Peumo;6112;43;43935;611243935;0;1;6,688068486;0;1;6,688068486;0;0;11;0;ON;36
Tarapaca;Pica;1405;43;43935;140543935;8;19;318,8989594;0;19;318,8989594;0;0;11;0;ON;36
Nuble;Pinto;16106;43;43935;1610643935;0;8;67,34006734;0;8;67,34006734;0;0;13;0;ON;38
Metropolitana;Pirque;13202;43;43935;1320243935;2;12;39,43088095;0;11;36,14497421;1;0;18;0;ON;43
La_Araucania;Pitrufquen;9114;43;43935;911443935;0;17;65,14408338;0;10;38,32004905;7;0;23;0;ON;48
O_Higgins;Placilla;6308;43;43935;630843935;0;1;10,91226539;0;0;0;1;0;26;0;ON;51
Magallanes;Porvenir;12301;43;43935;1230143935;0;4;54,6224225;0;3;40,96681688;1;1;14;0;ON;39
Tarapaca;Pozo_Almonte;1401;43;43935;140143935;0;2;11,49755677;0;2;11,49755677;0;0;10;0;ON;35
Metropolitana;Providencia;13123;43;43935;1312343935;11;147;93,18601069;0;60;38,0351064;87;1;41;0;ON;66
La_Araucania;Pucon;9115;43;43935;911543935;0;7;23,50413001;0;5;16,78866429;2;0;23;0;ON;48
Metropolitana;Pudahuel;13124;43;43935;1312443935;5;83;32,78830998;0;58;22,912313;25;1;22;0;ON;47
Metropolitana;Puente_Alto;13201;43;43935;1320143935;53;362;56,04504659;0;334;51,71007061;28;7;26;0;ON;51
Los_Lagos;Puerto_Montt;10101;43;43935;1010143935;0;69;25,61266231;0;31;11,50713814;38;6;39;0;ON;64
Los_Lagos;Puerto_Octay;10302;43;43935;1030243935;0;1;10,87902524;0;0;0;1;0;17;0;ON;42
Los_Lagos;Puerto_Varas;10109;43;43935;1010943935;1;7;14,39736734;0;6;12,34060058;1;0;28;0;ON;53
Magallanes;Punta_Arenas;12101;43;43935;1210143935;14;402;283,1304936;6;310;218,3344602;86;32;29;1;ON;54
La_Araucania;Puren;9208;43;43935;920843935;0;2;16,4095832;0;2;16,4095832;0;0;4;0;ON;29
Los_Lagos;Purranque;10303;43;43935;1030343935;0;16;75,90132827;0;16;75,90132827;0;0;13;0;ON;38
Valparaiso;Putaendo;5705;43;43935;570543935;0;2;11,33465571;0;0;0;2;0;20;0;ON;45
Los_Lagos;Puyehue;10304;43;43935;1030443935;0;1;8,483922966;0;0;0;1;0;23;0;ON;48
Metropolitana;Quilicura;13125;43;43935;1312543935;4;98;38,4775456;0;69;27,09133313;29;2;22;0;ON;47
Nuble;Quillon;16107;43;43935;1610743935;0;24;127,815945;0;15;79,88496565;9;0;24;0;ON;49
Valparaiso;Quillota;5501;43;43935;550143935;0;19;19,47279957;0;6;6,149305129;13;2;28;0;ON;53
Valparaiso;Quilpue;5801;43;43935;580143935;1;20;11,96995541;0;11;6,583475477;9;0;26;0;ON;51
Los_Lagos;Quinchao;10210;43;43935;1021043935;0;1;12,05109665;0;0;0;1;0;20;0;ON;45
O_Higgins;Quinta_de_Tilcoco;6114;43;43935;611443935;0;1;7,20616848;0;0;0;1;0;21;0;ON;46
Metropolitana;Quinta_Normal;13126;43;43935;1312643935;9;93;68,19781767;0;68;49,86507098;25;1;21;0;ON;46
Valparaiso;Quintero;5107;43;43935;510743935;0;4;11,06960011;0;1;2,767400028;3;0;22;0;ON;47
Nuble;Quirihue;16201;43;43935;1620143935;0;3;24,60629921;1;2;16,40419948;0;0;9;0;ON;34
O_Higgins;Rancagua;6101;43;43935;610143935;0;15;5,655874002;0;8;3,016466135;7;1;26;0;ON;51
Nuble;Ranquil;16206;43;43935;1620643935;0;9;143,7470053;0;8;127,7751158;1;0;24;0;ON;49
Maule;Rauco;7305;43;43935;730543935;0;2;17,78093883;0;2;17,78093883;0;0;13;0;ON;38
Metropolitana;Recoleta;13127;43;43935;1312743935;8;81;42,61475733;0;64;33,67091937;17;2;30;0;ON;55
La_Araucania;Renaico;9209;43;43935;920943935;0;2;18,46210653;0;2;18,46210653;0;0;4;0;ON;29
Metropolitana;Renca;13128;43;43935;1312843935;8;52;32,3288591;1;35;21,75980901;16;4;27;0;ON;52
O_Higgins;Rengo;6115;43;43935;611543935;0;1;1,569612306;0;0;0;1;0;15;0;ON;40
O_Higgins;Requinoa;6116;43;43935;611643935;0;1;3,292614665;0;0;0;1;0;28;0;ON;53
Maule;Retiro;7405;43;43935;740543935;0;1;4,745859238;0;1;4,745859238;0;0;2;0;ON;27
Valparaiso;Rinconada;5303;43;43935;530343935;0;2;17,75725828;0;2;17,75725828;0;0;8;0;ON;33
Los_Rios;Rio_Bueno;14204;43;43935;1420443935;0;3;9,111617312;0;3;9,111617312;0;0;10;0;ON;35
Maule;Rio_Claro;7108;43;43935;710843935;0;3;20,33484715;0;2;13,55656477;1;0;27;0;ON;52
Coquimbo;Rio_Hurtado;4305;43;43935;430543935;0;1;22,87282708;0;0;0;1;0;19;0;ON;44
Los_Lagos;Rio_Negro;10305;43;43935;1030543935;1;3;21,01576182;0;2;14,01050788;1;0;18;0;ON;43
Maule;Romeral;7306;43;43935;730643935;0;3;18,5528757;1;0;0;2;0;18;0;ON;43
Maule;Sagrada_Familia;7307;43;43935;730743935;0;1;5,136370641;0;1;5,136370641;0;0;11;0;ON;36
Coquimbo;Salamanca;4204;43;43935;420443935;0;6;20,61147372;0;4;13,74098248;2;0;26;0;ON;51
Valparaiso;San_Antonio;5601;43;43935;560143935;2;19;19,63601038;0;16;16,53558769;3;1;21;0;ON;46
Metropolitana;San_Bernardo;13401;43;43935;1340143935;8;148;44,20074305;0;107;31,95594261;41;2;28;0;ON;53
Nuble;San_Carlos;16301;43;43935;1630143935;0;31;55,10915167;0;18;31,99886226;13;0;24;0;ON;49
Nuble;San_Fabian;16304;43;43935;1630443935;0;6;128,921358;0;1;21,486893;5;1;18;0;ON;43
Valparaiso;San_Felipe;5701;43;43935;570143935;1;6;7,186145112;0;3;3,593072556;3;0;24;0;ON;49
O_Higgins;San_Fernando;6301;43;43935;630143935;1;4;5,086340632;0;1;1,271585158;3;0;27;0;ON;52
Nuble;San_Ignacio;16108;43;43935;1610843935;0;4;24,06159769;0;4;24,06159769;0;0;13;0;ON;38
Maule;San_Javier;7406;43;43935;740643935;1;10;20,22203798;0;9;18,19983418;1;0;15;0;ON;40
Metropolitana;San_Joaquin;13129;43;43935;1312943935;3;61;58,94574093;1;36;34,78765038;24;2;23;0;ON;48
Metropolitana;San_Jose_de_Maipo;13203;43;43935;1320343935;0;4;21,45462347;0;4;21,45462347;0;0;5;0;ON;30
Los_Lagos;San_Juan_de_La_Costa;10306;43;43935;1030643935;0;14;183,2700615;0;14;183,2700615;0;0;11;0;ON;36
Metropolitana;San_Miguel;13130;43;43935;1313043935;11;97;72,89999173;0;62;46,595871;35;4;29;0;ON;54
Nuble;San_Nicolas;16305;43;43935;1630543935;2;14;115,0180743;1;12;98,5869208;1;1;14;0;ON;39
Los_Lagos;San_Pablo;10307;43;43935;1030743935;0;4;37,90391358;0;2;18,95195679;2;0;19;0;ON;44
Antofagasta;San_Pedro_de_Atacama;2203;43;43935;220343935;1;4;38,33620855;0;2;19,16810427;2;1;17;0;ON;42
Biobio;San_Pedro_de_la_Paz;8108;43;43935;810843935;2;71;48,66146697;0;26;17,81969213;45;2;28;0;ON;53
Maule;San_Rafael;7110;43;43935;711043935;0;2;20,08233758;0;2;20,08233758;0;0;12;0;ON;37
Metropolitana;San_Ramon;13131;43;43935;1313143935;4;24;27,74245752;0;17;19,65090741;7;2;16;0;ON;41
O_Higgins;San_Vicente;6117;43;43935;611743935;0;4;7,902483355;0;3;5,926862517;1;1;14;0;ON;39
Biobio;Santa_Barbara;8311;43;43935;831143935;0;2;13,70614035;0;1;6,853070175;1;0;17;0;ON;42
O_Higgins;Santa_Cruz;6310;43;43935;631043935;0;1;2,433326844;0;1;2,433326844;0;0;11;0;ON;36
Valparaiso;Santa_Maria;5706;43;43935;570643935;0;2;12,21971039;0;0;0;2;1;17;0;ON;42
Metropolitana;Santiago;13101;43;43935;1310143935;29;404;80,29462563;4;257;51,07851185;143;11;32;0;ON;57
Valparaiso;Santo_Domingo;5606;43;43935;560643935;1;7;58,65594101;0;5;41,89710072;2;0;26;0;ON;51
Metropolitana;Talagante;13601;43;43935;1360143935;2;24;29,32622987;0;17;20,77274616;7;1;23;0;ON;48
Maule;Talca;7101;43;43935;710143935;0;52;21,96650952;0;14;5,914060256;38;3;43;0;ON;68
Biobio;Talcahuano;8110;43;43935;811043935;1;76;47,99646342;1;37;23,3666993;38;0;30;0;ON;55
Antofagasta;Taltal;2104;43;43935;210443935;0;3;21,96675697;0;1;7,322252325;2;0;16;0;ON;41
La_Araucania;Temuco;9101;43;43935;910143935;15;493;162,743331;10;228;75,26466423;255;24;30;2;ON;55
Maule;Teno;7308;43;43935;730843935;0;1;3,241491086;0;1;3,241491086;0;0;7;0;ON;32
La_Araucania;Teodoro_Schmidt;9117;43;43935;911743935;0;5;31,67363487;0;3;19,00418092;2;0;16;0;ON;41
Atacama;Tierra_Amarilla;3103;43;43935;310343935;0;4;27,94857462;0;4;27,94857462;0;0;8;0;ON;33
Metropolitana;Tiltil;13303;43;43935;1330343935;0;4;18,62457513;0;4;18,62457513;0;0;9;0;ON;34
Biobio;Tirua;8207;43;43935;820743935;0;4;36,30093475;0;3;27,22570106;1;1;14;0;ON;39
Antofagasta;Tocopilla;2301;43;43935;230143935;3;5;17,80690196;0;3;10,68414117;2;0;27;0;ON;52
La_Araucania;Tolten;9118;43;43935;911843935;0;6;59,67180507;1;4;39,78120338;1;1;14;0;ON;39
Biobio;Tome;8111;43;43935;811143935;0;34;57,89303411;0;24;40,86567113;10;3;27;0;ON;52
La_Araucania;Traiguen;9210;43;43935;921043935;0;2;10,35518277;0;2;10,35518277;0;0;4;0;ON;29
Los_Rios;Valdivia;14101;43;43935;1410143935;7;96;54,3066288;3;49;27,71900845;44;5;30;0;ON;55
Valparaiso;Valparaiso;5101;43;43935;510143935;0;43;13,61914535;0;16;5,067588968;27;2;26;0;ON;51
La_Araucania;Victoria;9211;43;43935;921143935;0;12;33,83426847;0;7;19,73665661;5;0;19;0;ON;44
